Total cpus available: 10
RUNNING EXPERIMENT 1 YOU ARE NOT RUNNING EXP TESTS RIGHT NOW
TEST
single column target[299, 300, 301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 315, 316, 317, 318, 319, 320, 321, 322, 323, 324, 325, 326, 327, 328, 329, 330, 331, 332, 333, 334, 335, 336, 337, 338, 339, 340, 341, 342, 343, 344, 345, 346, 347, 348, 349, 350, 351, 352, 353, 354, 355, 356, 357, 358, 359, 360, 361, 362, 363, 364, 365, 366, 367, 368, 369, 370, 371, 372, 373, 374]
experiment_inputs: {'size': 'small', 'target_frequency': None, 'verbose': False, 'prediction_type': 'column', 'train_time_idx': [-1, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248], 'test_time_idx': [249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269, 270, 271, 272, 273, 274, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 288], 'k': None, 'model': 'cyclic'}
obs_inputs: {'split': 0.5, 'aspect': 0.9, 'plot_split': False, 'method': 'exact'}
.cyclic.
cyclicrc cv set, ready to train 
Warning: y-array has more series (columns) than samples (rows). Check if this is correct
Model initialization and exploration run...
Starting optimization... 

Hayden edit: space: <GPyOpt.core.task.space.Design_space object at 0x2b7639916850>
Hayden edit: fixed_parameters: ['n_nodes']
Hayden edit: free_parameters: ['cyclic_res_w', 'cyclic_input_w', 'cyclic_bias', 'leaking_rate']
Score: 0.9998010825425167
Score: 0.9911485116216279
Score: 0.9997287466524057
Score: 0.9995698373788026
Score: 0.9990669806781134
Score: 0.9990696857593911
Score: 0.9984248552582722
Score: 0.9251575426104163
Score: 0.9900437869582838
Score: 0.9932863114259667
Score: 0.9995184866492909
Score: 0.36457684665091183
Score: 0.9872669819518523
Score: 0.9379870455772326
Score: 0.20714382422674812
Score: 0.9974583613640619
Score: 0.999999416818515
Score: 0.9999993586936603
Score: 0.9999999810955964
Score: 0.9941458073263166
Score: 0.5867649252880089
Score: 0.9208996450636906
Score: 1.0
Score: 0.9829221603113438
Score: 0.999238676381914
Score: 0.9736979334531697
Score: 0.999987851320731
Score: 1.0
Score: 0.8475425747927146
Score: 0.2944160637468755
Score: 0.9981061501122135
Score: 1.0
Score: 0.9701550665071338
Score: 0.9999999960749423
Score: 0.9684871735906857
Score: 0.290093949880169
Score: 0.20755208244889434
Score: 0.9938812852843449
Score: 1.0
Score: 0.999999999119119
Score: 0.993220082757385
Score: 0.9939926494851055
Score: 1.0
Score: 0.9998971582546424
Score: 0.9893718950666772
Score: 0.999999155520683
Score: 0.94617329565277
Score: 0.9979988243522593
Score: 0.9948819742119328
Score: 1.0
Score: 0.9955863279317576
Score: 0.9906544443833303
Score: 1.0
Score: 0.9999957718517579
Score: 0.3084478824580131
Score: 1.0
Score: 0.9999999999152563
Score: 0.9979298609682775
Score: 0.600742380301373
Score: 0.9956170731098749
Score: 0.8279334245948067
Score: 0.9636018493845837
