Total cpus available: 10
RUNNING EXPERIMENT 4
This is not a test
Prediction Type: block
{'size': 'publish', 'verbose': False, 'obs_freqs': [10, 20, 30, 40, 200, 210, 220, 230], 'target_freqs': [50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150, 160, 170, 180, 190], 'prediction_type': 'block'}
Train shape: (2837, 8)
Test shape: (316, 8)
exponentialrc cv set, ready to train
Model initialization and exploration run...
Starting optimization... 

Hayden edit: space: <GPyOpt.core.task.space.Design_space object at 0x2b8fd0365490>
Hayden edit: fixed_parameters: ['n_nodes']
Hayden edit: free_parameters: ['noise', 'llambda', 'connectivity', 'spectral_radius', 'regularization', 'leaking_rate']
Score: 0.00522918164879217
Score: 0.00434926208037749
Score: 0.004198530121881656
Score: 0.11740784488755486
Score: 0.014280347365103297
Score: 0.0044003360420600155
Score: 0.004314460589364339
Score: 0.005694389540893267
Score: 0.010527378133719949
Score: 0.016575195163739398
Score: 0.07513381744611296
Score: 0.010480534068683295
Score: 0.004776076909654587
Score: 0.00644453236441816
Score: 0.012809543054439298
Score: 0.006479748140633135
Score: 0.011578363907773377
Score: 0.005971989248797207
Score: 0.010876589508325233
Score: 0.0730641067778573
Score: 0.022992777751538695
Score: 0.007784821992922425
Score: 0.005630106398778082
Score: 0.011708403896752203
Score: 0.01684261256882786
Score: 0.006355393403327432
Score: 0.005820785289280858
Score: 0.4707252730268712
Score: 0.005798182983491157
Score: 0.008220554266325114
Score: 0.012147736216865924
Score: 0.007555865906178705
Score: 0.014224055378321164
Score: 0.15301249782702556
Score: 0.00711805425176133
Score: 0.006334218843104837
Score: 0.005438494424945897
Score: 0.009000397508567171
Score: 0.005700951853281861
Score: 0.04671316952521784
Score: 0.00554281608885827
Score: 0.005182979876738164
Score: 0.023457965176922158
Score: 0.021828742932467816
Score: 0.0050486361239851655
Score: 0.025672831180758006
Score: 0.013983461844668895
Score: 0.01838577664325398
Score: 0.019859387566074603
Score: 0.017145278054911107
Score: 0.014133592234915483
Score: 0.005579198459857469
Score: 0.0051807267806563756
Score: 0.0052066955408635205
Score: 0.019834643866828434
Score: 0.012582990151722484
Score: 0.006560723167352575
Score: 0.01570522189920447
Score: 0.005327529958631314
Score: 0.015895337117436216
Score: 0.016711372377686533
Score: 0.0049580150177814175
Score: 0.028749573393141183
Score: 0.030365654375066213
Score: 0.08116544500735312
Score: 0.13453044451026253
Score: 0.007603484813781576
Score: 0.00661698464266335
Score: 0.007097204566660628
Score: 0.005122377125010073
Score: 0.01753097898988236
Score: 0.010933292245930117
Score: 0.09609231176537165
Score: 0.013716814309501049
Score: 0.013770698517450287
Score: 0.01865525334770274
Score: 0.015858391767922767
Score: 0.006463665675207221
Score: 0.012757779112171038
Score: 0.007340250991054893
Score: 0.09164944697388105
Score: 0.060442536173969816
Score: 0.015796614562772714
Score: 0.01383496507569902
Score: 0.015337482053370662
Score: 0.01635959468519386
Score: 0.05187828026765403
Score: 0.007668427937073006
Score: 0.014320735692901532
Score: 0.007048823202690322
Score: 0.05817255508195415
Score: 0.004853050593459243
Score: 0.021877810254338062
Score: 0.016276998110335485
Score: 0.017150362919644425
Score: 0.013697604600494118
Score: 0.009016639241569016
Score: 0.009009014208571253
Score: 0.006885987766483839
Score: 0.07862471089669591
Score: 0.014124301525566263
Score: 0.015783090568940568
Score: 0.029879850778649648
Score: 0.04393571349909848
Score: 0.005759753625533096
Score: 0.005311559918925831
Score: 0.004642103798800847
Score: 0.030624803172379287
Score: 0.04118837925740086
Score: 0.005834246133847234
Score: 0.005412533065767457
Score: 0.016330598852824115
Score: 0.01281610720280616
Score: 0.008725937440017317
Score: 0.014722313255625669
Score: 0.012985089876348365
Score: 0.005767347224349756
Score: 0.01227032863910283
Score: 0.1219050981571834
Score: 0.005398510919090399
Score: 0.2078177039662062
Score: 0.009495456776742154
Score: 0.0045804341841339
Score: 0.10996241855094463
Score: 0.005265878198359208
Score: 0.004333155798435765
Score: 0.020745587507590056
Score: 0.009563466702942777
Score: 0.008162331761978874
Score: 0.03082249445900579
Score: 0.004908083974114142
Score: 0.007946219839235139
Score: 0.007401208314185923
Score: 0.010032705969605083
Score: 0.037146232200816136
Score: 0.03237109841707586
Score: 0.006964420229646928
Score: 0.19717744988416133
Score: 0.007946774588694921
Score: 0.03829839843121873
Score: 0.07494443640574433
Score: 0.07945027677176804
Score: 0.06080114055549292
Score: 0.06546272925375522
Score: 0.012178938072736584
Score: 0.0060855538662640705
Score: 0.010532686966890763
Score: 0.039184827341040944
Score: 0.03608172999510646
Score: 0.0069288443376931816
Score: 0.11118439215794866
Score: 0.005322705641918142
Score: 0.030282711262968855
Score: 0.13152007261223753
Score: 0.01851156917565937
Score: 0.1514084256554442
Score: 0.06651289025069775
Score: 0.04359206953824947
Score: 0.012294950750435126
Score: 0.006788183605439254
Score: 0.011388409229109036
Score: 0.005969998046223935
Score: 0.027724131341495577
Score: 0.017826983625518985
Score: 0.018202496444721057
Score: 0.006041711076967351
Score: 0.01366679085702764
Score: 0.031112054149789216
Score: 0.1638632375437525
Score: 0.005850300816530659
Score: 0.015531180469503799
Score: 0.010913142425109419
Score: 0.004045721812152168
Score: 0.02679288262044759
Score: 0.033190018832923066
Score: 0.0061965714698484905
Score: 0.005373742732008287
Score: 0.0064064204875420565
Score: 0.018699992754746396
Score: 0.1447606275493207
Score: 0.013550248774106934
Score: 0.01631275564500323
Score: 0.028898703067568567
Score: 0.015988346609395406
Score: 0.004113593133045723
Score: 0.07176784365601656
Score: 0.017482916773869605
Score: 0.09563680289442707
Score: 0.0201499210053262
Score: 0.038363237666203844
Score: 0.005558947453904039
Score: 0.014740449328883735
Score: 0.011993700421794063
Score: 0.005474306978391524
Score: 0.014561168091572544
Score: 0.034447759428302915
Score: 0.015134006977527484
Score: 0.04422742536150374
Score: 0.005793802218708031
Score: 0.005188826835269168
Score: 0.004683046614466505
Score: 0.11106960655851962
Score: 0.06353705280937678
Score: 0.005683265089800821
Score: 0.016685240588480355
Score: 0.008744304074872132
Score: 0.02030160524343115
Score: 0.05210762971666934
Score: 0.08887329444995026
Score: 0.026842712046387957
Score: 0.008970778961898958
Score: 0.012250433599612698
Score: 0.004971603661321513
Score: 0.006483475662773965
Score: 0.005206425896625661
Score: 0.01684221112289622
Score: 0.015443278518096678
Score: 0.005872733621494617
Score: 0.004756613863685619
Score: 0.012770736419630458
Score: 0.013168594745542913
Score: 0.005364817919615161
Score: 0.011399452668961222
Score: 0.010989529597797646
Score: 0.008224781996533048
Score: 0.013578785809881328
Score: 0.023866578722570066
Score: 0.006192362007438173
Score: 0.005840690209082012
Score: 0.11081872847623776
Score: 0.020039270053628933
Score: 0.009890639989782134
Score: 0.006483447983732033
Score: 0.07964172819181761
Score: 0.036229026528487224
Score: 0.00832263405945857
Score: 0.007345722495545432
Score: 0.009337833916056129
Score: 0.006640498223035072
Score: 0.007350508180705264
Score: 0.006190410046986296
Score: 0.012492386250784542
Score: 0.010094576983464344
Score: 0.017083108524476823
Score: 0.15281029055995413
Score: 0.009793122790195076
Score: 0.011079599871909422
Score: 0.00500956668881475
Score: 0.015143683765386306
Score: 0.007560562839849482
Score: 0.004184790241516639
Score: 0.08740657828650736
Score: 0.007111470286159118
Score: 0.07819379263122041
Score: 0.00487722146417249
Score: 0.04301522362476746
Score: 0.0044182704859893505
Score: 0.033073557556705706
Score: 0.006252761493314289
Score: 0.039691466277393596
Score: 0.0189530696730602
Score: 0.06153991439287707
Score: 0.036248654331801286
Score: 0.005265356549850838
Score: 0.014207818566677214
Score: 0.02492731720467721
Score: 0.013087321596522003
Score: 0.006554003090914686
Score: 0.013021762269906624
Score: 0.06737862143146857
Score: 0.06772765821902565
Score: 0.00430033287631364
Score: 0.006274246532610226
Score: 0.008976280378309293
Score: 0.004581224767275678
Score: 0.004661771880915681
Score: 0.004754564100339384
Score: 0.005699043227349644
Score: 0.004115235257631164
Score: 0.0050754568634914605
Score: 0.004314522919533021
Score: 0.012953070845965722
Score: 0.07596024501932934
Score: 0.02313358284901417
Score: 0.015520680212187705
Score: 0.008199856664832436
Score: 0.00666010831417013
Score: 0.10351766664352834
Score: 0.011759852132411812
Score: 0.004302872029943372
Score: 0.08293595417900358
Score: 0.04456891221498115
Score: 0.022597913375861048
Score: 0.02293635294130316
Score: 0.013586413553214242
Score: 0.08688886955600408
Score: 0.010396752253192303
Score: 0.012474828572006151
Score: 0.02185514173429063
Score: 0.024985026566413288
Model initialization done. 


Name : GP regression
Objective : 292.1242938258945
Number of Parameters : 8
Number of Optimization Parameters : 8
Updates : True
Parameters:
  [1mGP_regression.         [0;0m  |                value  |  constraints  |       priors      
  [1mMat52.variance         [0;0m  |   1.1962501748022072  |      +ve      |  iGa(0.001, 0.001)
  [1mMat52.lengthscale      [0;0m  |                 (6,)  |      +ve      |  iGa(0.001, 0.001)
  [1mGaussian_noise.variance[0;0m  |  0.19557447030837424  |      +ve      |  iGa(0.001, 0.001) 

  [1mindex[0;0m  |  GP_regression.Mat52.lengthscale  |  constraints  |       priors      
  [1m[0]  [0;0m  |                       3.53045593  |      +ve      |  iGa(0.001, 0.001)
  [1m[1]  [0;0m  |                       5.62063289  |      +ve      |  iGa(0.001, 0.001)
  [1m[2]  [0;0m  |                       1.82255058  |      +ve      |  iGa(0.001, 0.001)
  [1m[3]  [0;0m  |                       2.24854240  |      +ve      |  iGa(0.001, 0.001)
  [1m[4]  [0;0m  |                       0.18427986  |      +ve      |  iGa(0.001, 0.001)
  [1m[5]  [0;0m  |                       4.15366764  |      +ve      |  iGa(0.001, 0.001) 

Score: 0.004768267641078592
Score: 0.005792372668266475
Score: 0.0059082200889948545
Score: 0.026822472129124832
Score: 0.030657925860358353
Score: 0.016610529868777486
Score: 0.007668427139808491
Score: 0.004728785428896606
Score: 0.00528019384999702
Score: 0.004811021933401961
Score: 0.005489866257285729
Score: 0.005940007466910008
Score: 0.036170175404426956
Score: 0.009066288827603346
Score: 0.0065030216754743
Score: 0.005813822535128216
Score: 0.006451524144877184
Score: 0.011479086495481329
Score: 0.00402262929842966
Score: 0.021854750716527375
Score: 0.01319332127650399
Score: 0.020506339455554697
Score: 0.006306229000613608
Score: 0.009061762919826955
Score: 0.017827046937927964
Score: 0.006116649942117882
Score: 0.007328006128177553
Score: 0.01634387983566149
Score: 0.007100345899754959
Score: 0.0070302069954634875
Score: 0.006468676957732619
Score: 0.006554351137920091
Score: 0.009627616967950052
Score: 0.007557016067904853
Score: 0.01626800403391523
Score: 0.006196296241255404
Score: 0.03461994376315047
Score: 0.009439225253641128
Score: 0.007013083755744167
Score: 0.005931784396120378
Score: 0.011320515487792069
Score: 0.004915607424617708
Score: 0.006065795273750938
Score: 0.018556734818279613
Score: 0.011635296694742338
Score: 0.0074893773740076905
Score: 0.01761798067993828
Score: 0.006871494332256516
Score: 0.004479348741660477
Score: 0.005045066623651188
Score: 0.00521378097804504
Score: 0.005272326227300425
Score: 0.004191510117700812
Score: 0.014784292082336625
Score: 0.005581626845571989
Score: 0.004101040842515234
